ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,topic
803,1° de Janeiro,musica803,musica803_trecho1,Tenho certeza de poucas coisas E uma delas é que cê nasceu pra mim E as estrelas já escreveram O nosso encontro que nunca vai ter um fim,Nilson Neto,2024,28,https://www.letras.mus.br/nilson-neto-funk/1deg-de-janeiro/,-1
803,1° de Janeiro,musica803,musica803_trecho2,"Até mesmo as sete ondas E os fogos no céu Sabia o que eu ia pedir pro Papai Noel Era você, eh, eh, iêh, eh, eh, iêh, iêh, iêh",Nilson Neto,2024,29,https://www.letras.mus.br/nilson-neto-funk/1deg-de-janeiro/,42
803,1° de Janeiro,musica803,musica803_trecho3,E quando o céu apagar E o ano virar É com você que eu quero acordar,Nilson Neto,2024,16,https://www.letras.mus.br/nilson-neto-funk/1deg-de-janeiro/,-1
803,1° de Janeiro,musica803,musica803_trecho4,Primeiro de Janeiro Nós dois e um travesseiro Pra mim seria desse jeito o Ano inteiro,Nilson Neto,2024,16,https://www.letras.mus.br/nilson-neto-funk/1deg-de-janeiro/,-1
803,1° de Janeiro,musica803,musica803_trecho5,"E quando o céu apagar, ah, ah, ah Só falta você aceitar, ah, ah, ah Primeiro de Janeiro Cenário perfeito É ter você comigo esse ano inteiro",Nilson Neto,2024,27,https://www.letras.mus.br/nilson-neto-funk/1deg-de-janeiro/,-1
803,1° de Janeiro,musica803,musica803_trecho12,Primeiro de Janeiro Cenário perfeito É ter você comigo esse ano inteiro,Nilson Neto,2024,12,https://www.letras.mus.br/nilson-neto-funk/1deg-de-janeiro/,-1
208,10 Anos,musica208,musica208_trecho1,Fala Seria covardia ir embora sem dizer por quê Existem tantas páginas dessa história pra escrever Não venha inventar um fim,Gusttavo Lima,2014,21,https://www.letras.mus.br/gusttavo-lima/10-anos/,-1
208,10 Anos,musica208,musica208_trecho2,"Fala Depois de tanto tempo juntos, você vai deixar no ar? Será que pensa que agindo assim o amor irá mudar? Há tanto ainda pra viver, tudo é nada sem você",Gusttavo Lima,2014,31,https://www.letras.mus.br/gusttavo-lima/10-anos/,1
208,10 Anos,musica208,musica208_trecho3,"Nosso amor não acabou, e ainda digo mais Vou te fazer lembrar de tudo que me prometeu há 10 anos atrás Amor e muito mais Tô pagando pra ver se você é capaz de me esquecer",Gusttavo Lima,2014,36,https://www.letras.mus.br/gusttavo-lima/10-anos/,-1
208,10 Anos,musica208,musica208_trecho8,"Nosso amor não acabou, e ainda digo mais Vou te fazer lembrar de tudo que me prometeu há 10, há 10 Há 10 anos atrás Tô pagando pra ver se você é capaz de me esquecer",Gusttavo Lima,2014,36,https://www.letras.mus.br/gusttavo-lima/10-anos/,-1
89,10 Minutos Longe de Você (part. Henrique e Juliano),musica89,musica89_trecho1,Dizem que os olhos são como o espelho Que seu brilho sempre reflete aquilo que seu coração tá cheio Dizem que a boca descreve momentos Com palavras de amor revelando o que trago no meu peito,Victor & Leo,2015,36,https://www.letras.mus.br/victor-leo/10-minutos-longe-de-voce/,-1
89,10 Minutos Longe de Você (part. Henrique e Juliano),musica89,musica89_trecho2,Na minha história com você não é tão diferente E no brilho dos seus olhos Vejo o quanto você sente quando estou ausente,Victor & Leo,2015,23,https://www.letras.mus.br/victor-leo/10-minutos-longe-de-voce/,-1
89,10 Minutos Longe de Você (part. Henrique e Juliano),musica89,musica89_trecho3,"E se você me ouve agora, vai me entender Me falta uma metade, tudo é nada sem você Eu tô chegando pra te ver",Victor & Leo,2015,24,https://www.letras.mus.br/victor-leo/10-minutos-longe-de-voce/,-1
89,10 Minutos Longe de Você (part. Henrique e Juliano),musica89,musica89_trecho4,"Tome um banho de flores, passe o seu perfume Coloque aquela roupa que me traz ciúme Que eu estou chegando pra te amar",Victor & Leo,2015,23,https://www.letras.mus.br/victor-leo/10-minutos-longe-de-voce/,0
89,10 Minutos Longe de Você (part. Henrique e Juliano),musica89,musica89_trecho5,"Me espera com sorriso de lábios vermelhos Prepare a nossa cama, põe vinho no gelo Que eu quero brindar pra esquecer Esses dez minutos longe de você",Victor & Leo,2015,27,https://www.letras.mus.br/victor-leo/10-minutos-longe-de-voce/,-1
1439,100% Você,musica1439,musica1439_trecho1,"A saudade é uma prova que valeu o que passou Eu me perco, não me acho sem você meu amor Essa porta está aberta, nunca pense em desistir Hoje o Sol nasceu só pra te ver sorrir",Fernando e Sorocaba,2020,37,https://www.letras.mus.br/fernando-sorocaba/1459131/,-1
1439,100% Você,musica1439,musica1439_trecho2,"Eu confesso que errei, não preciso me enganar Eu amava o poder e você o poder de amar Aprendi a viver 100% você, 100% você",Fernando e Sorocaba,2020,25,https://www.letras.mus.br/fernando-sorocaba/1459131/,14
1439,100% Você,musica1439,musica1439_trecho3,"Eu queria ser poeta, mas eu sei nunca vou ser Um poeta pensa muito e eu só penso em você Eu viajo e imagino um final só pra nós dois O passado a gente deixa pra depois",Fernando e Sorocaba,2020,37,https://www.letras.mus.br/fernando-sorocaba/1459131/,-1
1439,100% Você,musica1439,musica1439_trecho5,"Fique aqui, você não tem motivos pra sumir Nosso amor é lindo",Fernando e Sorocaba,2020,12,https://www.letras.mus.br/fernando-sorocaba/1459131/,1
1045,11 Vidas,musica1045,musica1045_trecho1,"Me pareço tanto com você Olhando dá pra ver, seu rosto lembra o meu Desde o primeiro aniversário O primeiro passo, sempre pronto pra me defender",Lucas Lucco,2014,26,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho2,Sempre que brigou comigo Pra eu não correr perigo Um herói pronto pra me salvar E com você eu aprendi todas lições Eu enfrentei os meus dragões E só depois me deixou voar,Lucas Lucco,2014,33,https://www.letras.mus.br/lucas-lucco/11-vidas/,14
1045,11 Vidas,musica1045,musica1045_trecho3,"Mas eu só quero lembrar Que de 10 vidas, onze eu te daria Que foi vendo você Que eu aprendi a lutar",Lucas Lucco,2014,22,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho4,"Mas eu só quero lembrar Antes que meu tempo acabe, pra você não se esquecer Que se Deus me desse uma chance de viver outra vez Eu só queria se tivesse você",Lucas Lucco,2014,32,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho5,"Pai, eu sei, o tempo é implacável Afasta os nossos corpos, mas aproxima o coração O seu nome é sempre lembrado Com um verso, eu falo de você sempre na oração",Lucas Lucco,2014,31,https://www.letras.mus.br/lucas-lucco/11-vidas/,34
1045,11 Vidas,musica1045,musica1045_trecho6,"Pai, foi muito chato crescer Passei a não ter você contando histórias pra eu dormir Mesmo o mundo querendo me derrubar Ao meu lado você sempre está Pra me levantar quando eu cair",Lucas Lucco,2014,33,https://www.letras.mus.br/lucas-lucco/11-vidas/,34
1045,11 Vidas,musica1045,musica1045_trecho7,"Mas eu só quero lembrar Que de 10 vidas, 11 eu te daria Que foi vendo você Que eu aprendi a lutar",Lucas Lucco,2014,22,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho8,"Mas eu só quero lembrar Antes que meu tempo acabe, pra você não se esquecer Que se Deus me desse uma chance de viver outra vez",Lucas Lucco,2014,26,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho10,Eu só queria se tivesse você Eu só queria se tivesse você,Lucas Lucco,2014,12,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1459,126 Cabides,musica1459,musica1459_trecho1,"Contando, são 126 cabides E no guarda-roupa Um grande espaço seu deixado O que faço? Estou eu bem no meu canto Futuro levado meu, roubado",Simone & Simaria,2016,25,https://www.letras.mus.br/simone-simaria-as-coleguinhas/126-cabides/,37
1459,126 Cabides,musica1459,musica1459_trecho2,"Tô negociando com a solidão Tô tentando convencer Que ela não fique, não, se vá Tô eu negociando com a solidão Só me cobre esse juros No final da outra estação e se vá",Simone & Simaria,2016,34,https://www.letras.mus.br/simone-simaria-as-coleguinhas/126-cabides/,0
1459,126 Cabides,musica1459,musica1459_trecho3,E eu nem quis te ver de malas prontas Levando o que eu temia Suas roupas e minha alegria E eu nem quis te ver de malas prontas Nós dois não mais existe Só ficaram 126 cabides,Simone & Simaria,2016,37,https://www.letras.mus.br/simone-simaria-as-coleguinhas/126-cabides/,-1
1459,126 Cabides,musica1459,musica1459_trecho4,"Tô eu negociando com a solidão Tô tentando convencer Que ela não fique, não, se vá Tô eu negociando com a solidão Só me cobre esse juros No final da outra estação e se vá",Simone & Simaria,2016,35,https://www.letras.mus.br/simone-simaria-as-coleguinhas/126-cabides/,0
1459,126 Cabides,musica1459,musica1459_trecho5,E eu nem quis te ver de malas prontas Levando o que eu temia Suas roupas e minha alegria E eu nem quis te ver de malas prontas Nós dois não mais existe,Simone & Simaria,2016,33,https://www.letras.mus.br/simone-simaria-as-coleguinhas/126-cabides/,-1
1430,24 Horas,musica1430,musica1430_trecho1,Hoje acordei Com uma vontade louca de falar De tudo aquilo que não vai voltar Dos sentimentos que passei um dia,Luan Santana,2012,21,https://www.letras.mus.br/luan-santana/24-horas/,16
1430,24 Horas,musica1430,musica1430_trecho2,"E me perdi Quando eu vi que você me deixou E me trocou sem nenhuma razão Era demais, a vida era bela",Luan Santana,2012,22,https://www.letras.mus.br/luan-santana/24-horas/,33
1430,24 Horas,musica1430,musica1430_trecho3,"Todas são iguais, mas como você eu nunca vi Sabe me tirar da solidão Não dava nada Agora eu tô perdido e louco de paixão",Luan Santana,2012,25,https://www.letras.mus.br/luan-santana/24-horas/,41
1430,24 Horas,musica1430,musica1430_trecho4,"Queria tanto poder te falar Daquele tempo que não vai voltar É tentação, mais que paixão São 24 horas de você no coração",Luan Santana,2012,23,https://www.letras.mus.br/luan-santana/24-horas/,-1
1430,24 Horas,musica1430,musica1430_trecho10,Hoje acordei Com uma vontade louca de falar,Luan Santana,2012,8,https://www.letras.mus.br/luan-santana/24-horas/,16
1262,24 Horas (Pensando Em Você),musica1262,musica1262_trecho1,"24 horas pensando em você 24 horas querendo te ver 24 horas por dia pensando em te encontrar Porque eu quero, eu quero, eu quero tanto te amar",Léo Magalhães,2010,28,https://www.letras.mus.br/leo-magalhaes/1722916/,-1
1262,24 Horas (Pensando Em Você),musica1262,musica1262_trecho2,"1, 2, 3 da manha, eu aqui pensando em você Fico rolando na cama, até ver o dia amanhecer No carro, no transito, indo pro trabalho No rádio começa a nossa canção Será que isso é obra do acaso Meu Deus, só pode ser provocação",Léo Magalhães,2010,45,https://www.letras.mus.br/leo-magalhaes/1722916/,20
1262,24 Horas (Pensando Em Você),musica1262,musica1262_trecho3,"24 horas pensando em você 24 horas querendo te ver 24 horas no dia pensando em te encontrar Porque eu quero, eu quero, eu quero tanto te amar",Léo Magalhães,2010,28,https://www.letras.mus.br/leo-magalhaes/1722916/,-1
1262,24 Horas (Pensando Em Você),musica1262,musica1262_trecho4,"3, 4, 5 da tarde encontro os amigos pra o happy hour Até nessa hora confesso, meu Deus, que bate a saudade Em casa, a noite, começa a novela Um beijo me faz pensar em você Então vou pra cama e começa de novo Mais um dia que eu vejo amanhecer",Léo Magalhães,2010,51,https://www.letras.mus.br/leo-magalhaes/1722916/,16
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho1,Quando acordei pela manhã Senti um perfume que há muito Muito tempo não sentia Olhei depressa ao meu redor E apalpei o seu lugar Em nossa cama tão vazia,Ícaro e Gilmar,2020,29,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,-1
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho2,"Eu que cheguei de um sonho bom Chorei ao ver tudo acabado Tanto amor, tanta doçura Mas o perfume era real E acreditei estar ali Sua presença de ternura",Ícaro e Gilmar,2020,29,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,26
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho3,"E de repente vi, você sair Com a toalha no seu corpo E se agarrar em mim Como nos velhos tempos de amor tão louco Nada mais sei de nós Porque morremos abraçados no desejo Na doação total Perdidos na loucura desses beijos",Ícaro e Gilmar,2020,43,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,8
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho5,"Eu tentei, eu lutei, fiz o possível Mas viver sem você é impossível Eu tentei, eu busquei outra saída Mas o que fazer se só dá você na minha vida",Ícaro e Gilmar,2020,30,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,-1
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho6,"Em vez de você ficar pensando nele Em vez de você viver chorando por ele Pense em mim, chore por mim Liga pra mim, não, não liga pra ele Pra ele! Não chore por ele!",Ícaro e Gilmar,2020,35,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,6
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho10,Sabe quanto tempo não te vejo Cada vez você mais longe Mas eu gosto de você Por quê?,Ícaro e Gilmar,2020,18,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,-1
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho14,"Vai, saudade diz pra ela Diz pra ela aparecer Vai, saudade, vê se troca A minha solidão por ela Pra valer o meu viver",Ícaro e Gilmar,2020,24,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,0
1517,3 de Maio,musica1517,musica1517_trecho1,"Se todo lugar que eu olho eu vejo seu rosto Se a brisa do oceano vem, me traz seu gosto Quando você chega perto, eu quase desmaio Vai ficar marcado, hoje, dia 3 de maio",Luan Santana,2012,35,https://www.letras.mus.br/luan-santana/3-de-maio/,-1
1517,3 de Maio,musica1517,musica1517_trecho2,"Acordei bem cedo e decidi tentar a sorte Na minha vida, a timidez sempre falou mais forte O seu não eu já ganhei, se me esnobar eu saio Vai ficar marcado, hoje, dia 3 de maio",Luan Santana,2012,36,https://www.letras.mus.br/luan-santana/3-de-maio/,-1
1517,3 de Maio,musica1517,musica1517_trecho3,"Chegou a hora e do seu lado eu começo a suar Foi mal, eu já nem sei mais o que ia dizer Trouxe essa flor de plástico pra te presentear Eu vou te amar até a flor morrer",Luan Santana,2012,38,https://www.letras.mus.br/luan-santana/3-de-maio/,15
1517,3 de Maio,musica1517,musica1517_trecho4,Quando o amor bate na porta é só deixar ele entrar Na vida tem escolhas e o mais certo é não ter medo de errar O beijo tão gostoso que você me deu me fez esquecer da hora Eu viajei direto pra saturno e não voltei até agora,Luan Santana,2012,48,https://www.letras.mus.br/luan-santana/3-de-maio/,-1
1517,3 de Maio,musica1517,musica1517_trecho5,"Me acertou feito um raio Não vou esquecer, dia 3 de maio",Luan Santana,2012,12,https://www.letras.mus.br/luan-santana/3-de-maio/,7
1187,360 O Arrocha do Poder,musica1187,musica1187_trecho1,Ela me falou que não sabe dançar Que ainda não tinha as manha de arrochar Falei fica tranquila que eu vou te ensinar E fácil toda vida não tem como não pegar,Thiago Brava,2012,32,https://www.letras.mus.br/thiago-brava/360-o-arrocha-do-poder/,0
1187,360 O Arrocha do Poder,musica1187,musica1187_trecho2,"Cê vai ficar maluca e vai enlouquecer Se não souber me chama, arrocho com você Preste bem atenção, que já vai começar Não tem muito segredo e só você me acompanhar",Thiago Brava,2012,31,https://www.letras.mus.br/thiago-brava/360-o-arrocha-do-poder/,35
1187,360 O Arrocha do Poder,musica1187,musica1187_trecho3,"180, 180, 360 180, 180, 360 É fácil de pegar, difícil de esquecer O cara da pegada quer te ensinar a fazer",Thiago Brava,2012,22,https://www.letras.mus.br/thiago-brava/360-o-arrocha-do-poder/,-1
1187,360 O Arrocha do Poder,musica1187,musica1187_trecho4,"180, 180, 360 180, 180, 360 É fácil de pegar, difícil de esquecer Se liga na pegada, é o arrocha do poder",Thiago Brava,2012,22,https://www.letras.mus.br/thiago-brava/360-o-arrocha-do-poder/,-1
1145,365 Dias,musica1145,musica1145_trecho1,Ainda vou aonde a gente ia Pensando em te ver de novo Minha esperança ainda fantasia nosso reencontro,Thaeme e Thiago,2012,18,https://www.letras.mus.br/thaeme-thiago/1985791/,-1
1145,365 Dias,musica1145,musica1145_trecho2,Desenhei teu rosto no teto do meu quarto Pra dormir sempre te olhando E ao fechar os olhos me vejo te amando Por isso que eu acordo sempre chorando,Thaeme e Thiago,2012,29,https://www.letras.mus.br/thaeme-thiago/1985791/,-1
1145,365 Dias,musica1145,musica1145_trecho3,Hoje faz trezentos e sessenta e cinco dias Faz um ano que você se foi Refazendo um resumo da minha vida Vejo que tudo que construí não me valeu a pena Porque tudo que eu fiz foi pensando em nós dois,Thaeme e Thiago,2012,41,https://www.letras.mus.br/thaeme-thiago/1985791/,-1
1145,365 Dias,musica1145,musica1145_trecho5,Ainda sei de cor seu telefone Sei decifrar os teus quinze sorrisos Conheço a palmo todo o seu corpo Que era o meu paraíso,Thaeme e Thiago,2012,24,https://www.letras.mus.br/thaeme-thiago/1985791/,10
1145,365 Dias,musica1145,musica1145_trecho6,"Comprei o mesmo perfume que o seu Passei na roupa que você deixou E durmo abraçado, inconformado Me perguntando aonde foi que a gente errou",Thaeme e Thiago,2012,25,https://www.letras.mus.br/thaeme-thiago/1985791/,-1
979,4 e 15,musica979,musica979_trecho1,"Quatro e quinze, vem falar comigo Diz que eu tô sumida Eu respondi: Pois é",Marília Mendonça,2015,15,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,-1
979,4 e 15,musica979,musica979_trecho2,"Aqui tá tudo bem, tudo do mesmo jeito Com os mesmos defeitos A diferença é que alguém me aceitou do jeito que eu sou Mas que bom que você perguntou",Marília Mendonça,2015,30,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,-1
979,4 e 15,musica979,musica979_trecho3,Só demorou um pouco pra me procurar Eu já sabia que o seu lance ia acabar O que começa errado nunca vai durar,Marília Mendonça,2015,23,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,14
979,4 e 15,musica979,musica979_trecho4,"Olha o que você fez Era meu grande amor, hoje é só mais um ex Trocou sua certeza por qualquer talvez Te perdoar não quer dizer que eu vá voltar Tá tarde pra você me ligar",Marília Mendonça,2015,36,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,-1
979,4 e 15,musica979,musica979_trecho5,"Era meu grande amor, hoje é só mais um ex Nunca deu certo dividir amor pra três Se foi tão bom, por que não quis continuar? Não tá na hora de me ligar Desculpa, mas eu vou desligar",Marília Mendonça,2015,38,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,-1
311,5 KM,musica311,musica311_trecho1,"Doente de saudade, me dei alta pra viver Tô contando as horas, são dois dias sem te ver Já deu pra entender que você me faz falta",Henrique & Juliano,2017,27,https://www.letras.mus.br/henrique-e-juliano/5-km/,-1
311,5 KM,musica311,musica311_trecho2,"E pra chegar até você, eu já decorei São 5 km, 7 sinais, 20 esquinas, 2 hospitais 7 andares, são duas portas Tô no seu quarto, a hora é agora, a hora é agora",Henrique & Juliano,2017,34,https://www.letras.mus.br/henrique-e-juliano/5-km/,37
311,5 KM,musica311,musica311_trecho3,"Desliga esse abajur, que o show não precisa de luz Ação, romance ou suspense, a escolha é sua O filme é só pra arrumar desculpa O filme é só pra arrumar desculpa",Henrique & Juliano,2017,32,https://www.letras.mus.br/henrique-e-juliano/5-km/,-1
311,5 KM,musica311,musica311_trecho4,"Desliga esse abajur, que o show não precisa de luz Ação, romance ou suspense, a escolha é sua O filme é só pra arrumar desculpa A gente pausa, volta e continua",Henrique & Juliano,2017,31,https://www.letras.mus.br/henrique-e-juliano/5-km/,-1
35,50 Reais (part. Maiara & Maraisa),musica35,musica35_trecho1,"Bonito! Que bonito, hein! Que cena mais linda Será que eu estou atrapalhando o casalzinho aí?",Naiara Azevedo,2016,16,https://www.letras.mus.br/naiara-azevedo/50-reais/,-1
35,50 Reais (part. Maiara & Maraisa),musica35,musica35_trecho2,Que lixo! Cê tá de brincadeira Então é aqui o seu futebol toda quarta-feira,Naiara Azevedo,2016,14,https://www.letras.mus.br/naiara-azevedo/50-reais/,32
35,50 Reais (part. Maiara & Maraisa),musica35,musica35_trecho3,E por acaso esse motel É o mesmo que me trouxe na lua de mel? É o mesmo que você me prometeu o céu E agora me tirou o chão?,Naiara Azevedo,2016,30,https://www.letras.mus.br/naiara-azevedo/50-reais/,42
35,50 Reais (part. Maiara & Maraisa),musica35,musica35_trecho4,E não precisa se vestir Eu já vi tudo que eu tinha que ver aqui Que decepção Um a zero pra minha intuição,Naiara Azevedo,2016,23,https://www.letras.mus.br/naiara-azevedo/50-reais/,-1
35,50 Reais (part. Maiara & Maraisa),musica35,musica35_trecho5,Não sei se dou na cara dela ou bato em você Mas eu não vim atrapalhar sua noite de prazer E pra ajudar pagar a dama que lhe satisfaz Toma aqui uns 50 reais,Naiara Azevedo,2016,34,https://www.letras.mus.br/naiara-azevedo/50-reais/,0
35,50 Reais (part. Maiara & Maraisa),musica35,musica35_trecho11,"Ai, ai, ai, ai Ai, ai, ai, ai E pra ajudar pagar a dama que lhe satisfaz Toma aqui uns 50 reais",Naiara Azevedo,2016,22,https://www.letras.mus.br/naiara-azevedo/50-reais/,0
162,60 Segundos,musica162,musica162_trecho1,"Me dê um minuto pra falar Que eu preciso de você, meu amor 59 segundos é o que resta Pra entender essa paixão no meu peito",Gusttavo Lima,2011,26,https://www.letras.mus.br/gusttavo-lima/1966132/,23
162,60 Segundos,musica162,musica162_trecho2,"Cada segundo que se passa Mais aumenta essa vontade Esse desejo, essa paixão Que me domina, me fascina Com seu jeito de menina tão linda",Gusttavo Lima,2011,25,https://www.letras.mus.br/gusttavo-lima/1966132/,23
162,60 Segundos,musica162,musica162_trecho3,Você enlouquece o meu coração Você sabe que eu tô em suas mãos,Gusttavo Lima,2011,13,https://www.letras.mus.br/gusttavo-lima/1966132/,-1
162,60 Segundos,musica162,musica162_trecho4,"O tempo passa depressa quando estou com você As horas viram minutos, não consigo entender E o que eu mais quero é viver ao seu lado Cada segundo, amor",Gusttavo Lima,2011,29,https://www.letras.mus.br/gusttavo-lima/1966132/,-1
162,60 Segundos,musica162,musica162_trecho6,Te fazer feliz por toda a vida,Gusttavo Lima,2011,7,https://www.letras.mus.br/gusttavo-lima/1966132/,10
162,60 Segundos,musica162,musica162_trecho7,"Cada segundo que se passa Mais aumenta essa vontade Esse desejo, essa paixão Que me ilumina, me fascina Com seu jeito de menina tão linda",Gusttavo Lima,2011,25,https://www.letras.mus.br/gusttavo-lima/1966132/,23
604,A,musica604,musica604_trecho1,Tá em dúvida Não sabe se é normal gostar de dois Tá entre o que é e o que já foi Vou te ajudar a decidir agora,Luan Santana,2018,27,https://www.letras.mus.br/luan-santana/a/,-1
604,A,musica604,musica604_trecho2,Vamo lá Suponha que eu sou A e ele é o B Que assim vai ser mais fácil de entender Vou começar agora com as perguntas,Luan Santana,2018,26,https://www.letras.mus.br/luan-santana/a/,12
604,A,musica604,musica604_trecho3,Quem te leva ao céu? A Sem te tirar do colchão? A Quem é que tira o seu mel? A Te deixa molinha no chão?,Luan Santana,2018,25,https://www.letras.mus.br/luan-santana/a/,20
604,A,musica604,musica604_trecho4,"Não tenha dúvida, quem? A Te traz o céu pro colchão? A Quem é que tira o seu mel? A Te deixa molinha no chão? Acabou sua dúvida",Luan Santana,2018,28,https://www.letras.mus.br/luan-santana/a/,20
604,A,musica604,musica604_trecho5,"Tá em dúvida (tá em dúvida) Não sabe se é normal gostar de dois (não é normal) Tá entre o que é e o que já foi (ele já foi) Vou te ajudar a decidir agora, oh",Luan Santana,2018,37,https://www.letras.mus.br/luan-santana/a/,-1
604,A,musica604,musica604_trecho7,(Quem te leva ao céu? A Sem te tirar do colchão? A Quem é que tira o seu mel? A) Te deixa molinha no chão?,Luan Santana,2018,25,https://www.letras.mus.br/luan-santana/a/,20
604,A,musica604,musica604_trecho9,"Tá com medo do passado, né? Mas eu sei exatamente o que você quer, é Você não é mulher de Ralé, Lado B Esse disco já furou mete o pé Vem que eu te mostro lado A da vida Cola sua boca aqui na minha Hoje a noite vou te encher de amor oh",Luan Santana,2018,54,https://www.letras.mus.br/luan-santana/a/,-1
